nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
HOWARD BANCORP INC,CMN,442496105,247,20567,SH,DFND,1,20567,0,0,
HOWARD HUGHES CORP,CMN,44267D107,17759,167716,SH,DFND,1,167716,0,0,
HOWARD HUGHES CORP,CMN,44267D107,643,6071,SH,DFND,2,6071,0,0,
HOWARD HUGHES CORP,CMN,44267D107,468,4420,SH,DFND,6,4420,0,0,
HP INC,CMN,40434L105,54776,4446098,SH,DFND,1,4431286,0,14812,
HP INC,CMN,40434L105,6272,509100,SH,DFND,1,509100,0,0,Call
HP INC,CMN,40434L105,2051,166500,SH,DFND,1,166500,0,0,Put
HP INC,CMN,40434L105,30099,2443109,SH,DFND,2,2412441,0,30668,
HP INC,CMN,40434L105,161,13051,SH,DFND,3,13051,0,0,
HP INC,CMN,40434L105,754,61230,SH,DFND,6,61230,0,0,
HRG GROUP INC,CMN,40434J100,5562,399316,SH,DFND,1,399316,0,0,
HRG GROUP INC,CMN,40434J100,320,22996,SH,DFND,2,22996,0,0,
HSBC HLDGS PLC,CMN,404280406,5315,170789,SH,DFND,1,133450,0,37339,
HSBC HLDGS PLC,CMN,404280406,909,29200,SH,DFND,1,29200,0,0,Call
HSBC HLDGS PLC,CMN,404280406,1740,55900,SH,DFND,1,55900,0,0,Put
HSBC HLDGS PLC,CMN,404280406,33900,1089337,SH,DFND,2,1089337,0,0,
HSBC HLDGS PLC,CMN,404280406,1853,59543,SH,DFND,3,59543,0,0,
HSBC HLDGS PLC,CMN,404280406,668,21475,SH,DFND,6,21475,0,0,
HSBC HLDGS PLC,CMN,404280406,592,19010,SH,DFND,7,19010,0,0,
HSN INC,CMN,404303109,8272,158132,SH,DFND,1,158132,0,0,
HSN INC,CMN,404303109,10629,203185,SH,DFND,2,203185,0,0,
HUB GROUP INC,CMN,443320106,983,24097,SH,DFND,1,24097,0,0,
HUB GROUP INC,CMN,443320106,3962,97123,SH,DFND,2,97123,0,0,
HUBBELL INC,CMN,443510607,28593,269921,SH,DFND,1,269921,0,0,
HUBBELL INC,CMN,443510607,142508,1345303,SH,DFND,2,1316079,0,29224,
HUBBELL INC,CMN,443510607,181,1713,SH,OTR,"6,2",0,1713,0,
HUBSPOT INC,CMN,443573100,1417,32481,SH,DFND,1,13011,0,19470,
HUBSPOT INC,CMN,443573100,389,8908,SH,DFND,2,8908,0,0,
HUDBAY MINERALS INC,CMN,443628102,52,14100,SH,DFND,2,14100,0,0,
HUDBAY MINERALS INC,CMN,443628102,72,19496,SH,DFND,3,19496,0,0,
HUDSON GLOBAL INC,CMN,443787106,50,20951,SH,DFND,2,20951,0,0,
HUDSON PAC PPTYS INC,CMN,444097109,11394,393976,SH,DFND,1,393976,0,0,
HUDSON PAC PPTYS INC,CMN,444097109,145,5000,SH,DFND,1,5000,0,0,Call
HUDSON PAC PPTYS INC,CMN,444097109,66315,2293038,SH,DFND,2,2166487,0,126551,
HUGOTON RTY TR TEX,CMN,444717102,15,11221,SH,DFND,2,11221,0,0,
HUMANA INC,CMN,444859102,77621,424277,SH,DFND,1,424277,0,0,
HUMANA INC,CMN,444859102,70216,383800,SH,DFND,1,383800,0,0,Call
HUMANA INC,CMN,444859102,81925,447800,SH,DFND,1,447800,0,0,Put
HUMANA INC,CMN,444859102,69063,377496,SH,DFND,2,317285,0,60211,
HUMANA INC,CMN,444859102,514,2807,SH,DFND,6,2807,0,0,
HUNT J B TRANS SVCS INC,CMN,445658107,26011,308769,SH,DFND,1,307919,0,850,
HUNT J B TRANS SVCS INC,CMN,445658107,202,2400,SH,DFND,1,2400,0,0,Put
HUNT J B TRANS SVCS INC,CMN,445658107,303,3600,SH,DFND,1,3600,0,0,Call
HUNT J B TRANS SVCS INC,CMN,445658107,4260,50570,SH,DFND,2,39156,0,11414,
HUNTINGTON BANCSHARES INC,CMN,446150104,69502,7285277,SH,DFND,1,7267635,0,17642,
HUNTINGTON BANCSHARES INC,CMN,446150104,1599,167600,SH,DFND,1,167600,0,0,Call
HUNTINGTON BANCSHARES INC,CMN,446150104,554,58100,SH,DFND,1,58100,0,0,Put
HUNTINGTON BANCSHARES INC,CMN,446150104,202024,21176478,SH,DFND,2,20993495,0,182983,
HUNTINGTON BANCSHARES INC,CMN,446150104,114,11935,SH,DFND,6,11935,0,0,
HUNTINGTON INGALLS INDS INC,CMN,446413106,61856,451698,SH,DFND,1,451588,0,110,
HUNTINGTON INGALLS INDS INC,CMN,446413106,3051,22281,SH,DFND,2,22281,0,0,
HUNTSMAN CORP,CMN,447011107,6289,472886,SH,DFND,1,451219,0,21667,
HUNTSMAN CORP,CMN,447011107,1899,142800,SH,DFND,1,142800,0,0,Call
HUNTSMAN CORP,CMN,447011107,1499,112700,SH,DFND,1,112700,0,0,Put
HUNTSMAN CORP,CMN,447011107,6862,515959,SH,DFND,2,515959,0,0,
HUNTSMAN CORP,CMN,447011107,182,13670,SH,DFND,6,13670,0,0,
HURON CONSULTING GROUP INC,CMN,447462102,384,6604,SH,DFND,1,6604,0,0,
HURON CONSULTING GROUP INC,CMN,447462102,354,6076,SH,DFND,2,6076,0,0,
HUTCHINSON TECHNOLOGY INC,CMN,448407106,649,177262,SH,DFND,1,177262,0,0,
HUTTIG BLDG PRODS INC,CMN,448451104,51,13850,SH,DFND,1,13850,0,0,
HYATT HOTELS CORP,CMN,448579102,2649,53529,SH,DFND,1,53529,0,0,
HYATT HOTELS CORP,CMN,448579102,11000,222268,SH,DFND,2,222268,0,0,
HYATT HOTELS CORP,CMN,448579102,939,18978,SH,DFND,7,18978,0,0,
HYATT HOTELS CORP,CMN,448579102,1637,33072,SH,SOLE,,33072,0,0,
HYSTER YALE MATLS HANDLING I,CMN,449172105,437,6556,SH,DFND,1,6556,0,0,
HYSTER YALE MATLS HANDLING I,CMN,449172105,3146,47233,SH,DFND,2,47233,0,0,
IAC INTERACTIVECORP,CMN,44919P508,11915,253087,SH,DFND,1,253087,0,0,
IAC INTERACTIVECORP,CMN,44919P508,1182,25100,SH,DFND,1,25100,0,0,Put
IAC INTERACTIVECORP,CMN,44919P508,184,3900,SH,DFND,1,3900,0,0,Call
IAC INTERACTIVECORP,CMN,44919P508,104695,2223774,SH,DFND,2,2204955,0,18819,
IAMGOLD CORP,CMN,450913108,711,321685,SH,DFND,1,321685,0,0,
IAMGOLD CORP,CMN,450913108,58,26100,SH,DFND,1,26100,0,0,Call
IAMGOLD CORP,CMN,450913108,118,53400,SH,DFND,1,53400,0,0,Put
IAMGOLD CORP,CMN,450913108,25,11300,SH,DFND,2,11300,0,0,
IAMGOLD CORP,CMN,450913108,252,114107,SH,DFND,3,114107,0,0,
IBERIABANK CORP,CMN,450828108,5130,100068,SH,DFND,1,100068,0,0,
IBERIABANK CORP,CMN,450828108,5641,110025,SH,DFND,2,110025,0,0,
IBERIABANK CORP,CMN,450828108,234,4555,SH,DFND,6,4555,0,0,
IBIO INC,CMN,451033104,50,87507,SH,DFND,1,87507,0,0,
ICAHN ENTERPRISES LP,CMN,451100101,957,15182,SH,DFND,1,15182,0,0,
ICAHN ENTERPRISES LP,CMN,451100101,794,12600,SH,DFND,1,12600,0,0,Call
ICAHN ENTERPRISES LP,CMN,451100101,567,9000,SH,DFND,1,9000,0,0,Put
ICICI BK LTD,CMN,45104G104,14538,2030387,SH,DFND,1,2021878,0,8509,
ICICI BK LTD,CMN,45104G104,680,95000,SH,DFND,1,95000,0,0,Put
ICICI BK LTD,CMN,45104G104,846,118200,SH,DFND,1,118200,0,0,Call
ICICI BK LTD,CMN,45104G104,3901,544830,SH,DFND,3,544830,0,0,
ICON PLC,CMN,G4705A100,891,11866,SH,DFND,1,2636,0,9230,
ICON PLC,CMN,G4705A100,442,5890,SH,DFND,2,5890,0,0,
ICON PLC,CMN,G4705A100,675,8985,SH,DFND,6,8985,0,0,
ICONIX BRAND GROUP INC,CMN,451055107,4574,568242,SH,DFND,1,568242,0,0,
ICU MED INC,CMN,44930G107,2359,22660,SH,DFND,1,22660,0,0,
ICU MED INC,CMN,44930G107,2811,27000,SH,DFND,1,27000,0,0,Call
ICU MED INC,CMN,44930G107,2811,27000,SH,DFND,1,27000,0,0,Put
ICU MED INC,CMN,44930G107,2962,28455,SH,DFND,2,28455,0,0,
ICU MED INC,CMN,44930G107,487,4675,SH,DFND,6,4675,0,0,
IDACORP INC,CMN,451107106,16891,226449,SH,DFND,1,226449,0,0,
IDACORP INC,CMN,451107106,80212,1075369,SH,DFND,2,1016979,0,58390,
IDERA PHARMACEUTICALS INC,CMN,45168K306,76,38521,SH,DFND,1,38521,0,0,
IDEX CORP,CMN,45167R104,43940,530164,SH,DFND,1,530164,0,0,
IDEX CORP,CMN,45167R104,3704,44695,SH,DFND,2,44695,0,0,
IDEX CORP,CMN,45167R104,1219,14710,SH,DFND,6,14710,0,0,
IDEXX LABS INC,CMN,45168D104,20049,255987,SH,DFND,1,255987,0,0,
IDEXX LABS INC,CMN,45168D104,10198,130206,SH,DFND,2,130206,0,0,
IDEXX LABS INC,CMN,45168D104,436,5563,SH,DFND,6,5563,0,0,
IDREAMSKY TECHNOLOGY LIMITED,CMN,45173K101,13406,975714,SH,DFND,1,975714,0,0,
IHS INC,CMN,451734107,19229,154872,SH,DFND,1,153869,0,1003,
IHS INC,CMN,451734107,4762,38352,SH,DFND,2,38115,0,237,
II VI INC,CMN,902104108,2418,111378,SH,DFND,1,111378,0,0,
II VI INC,CMN,902104108,1421,65453,SH,DFND,2,65453,0,0,
IKANG HEALTHCARE GROUP INC,CMN,45174L108,95904,4387197,SH,DFND,1,4387197,0,0,
IKANG HEALTHCARE GROUP INC,CMN,45174L108,48,2200,SH,DFND,1,2200,0,0,Call
IKANG HEALTHCARE GROUP INC,CMN,45174L108,243,11100,SH,DFND,1,11100,0,0,Put
ILLINOIS TOOL WKS INC,CMN,452308109,58806,574049,SH,DFND,1,571563,0,2486,
ILLINOIS TOOL WKS INC,CMN,452308109,963,9400,SH,DFND,1,9400,0,0,Put
ILLINOIS TOOL WKS INC,CMN,452308109,1567,15300,SH,DFND,1,15300,0,0,Call
ILLINOIS TOOL WKS INC,CMN,452308109,117877,1150691,SH,DFND,2,1000287,0,150404,
ILLINOIS TOOL WKS INC,CMN,452308109,2467,24083,SH,DFND,6,24083,0,0,
ILLINOIS TOOL WKS INC,CMN,452308109,1291,12600,SH,OTR,"6,2",0,12600,0,
ILLUMINA INC,CNV,452327AF6,29,28000,PRN,DFND,1,28000,0,0,
ILLUMINA INC,CMN,452327109,141698,874088,SH,DFND,1,872308,0,1780,
ILLUMINA INC,CMN,452327109,10213,63000,SH,DFND,1,63000,0,0,Call
ILLUMINA INC,CMN,452327109,7879,48600,SH,DFND,1,48600,0,0,Put
ILLUMINA INC,CMN,452327109,22091,136272,SH,DFND,2,135804,0,468,
ILLUMINA INC,CMN,452327109,643,3969,SH,DFND,6,3969,0,0,
IMATION CORP,CMN,45245A107,21,13605,SH,DFND,1,13605,0,0,
IMATION CORP,CMN,45245A107,35,22766,SH,DFND,2,22766,0,0,
IMAX CORP,CMN,45245E109,924,29723,SH,DFND,1,29723,0,0,
IMAX CORP,CMN,45245E109,115,3700,SH,DFND,1,3700,0,0,Put
IMAX CORP,CMN,45245E109,588,18900,SH,DFND,1,18900,0,0,Call
IMAX CORP,CMN,45245E109,647,20819,SH,DFND,2,20819,0,0,
IMMERSION CORP,CMN,452521107,301,36389,SH,DFND,1,36389,0,0,
IMMUNOCELLULAR THERAPEUTICS,CMN,452536105,8,28813,SH,DFND,1,28813,0,0,
IMMUNOGEN INC,CMN,45253H101,521,61130,SH,DFND,1,61130,0,0,
IMMUNOGEN INC,CMN,45253H101,861,101100,SH,DFND,1,101100,0,0,Put
IMMUNOGEN INC,CMN,45253H101,912,107000,SH,DFND,1,107000,0,0,Call
IMMUNOGEN INC,CMN,45253H101,235,27537,SH,DFND,2,27537,0,0,
IMMUNOMEDICS INC,CMN,452907108,175,69986,SH,DFND,1,69986,0,0,
IMPAX LABORATORIES INC,CMN,45256B101,3517,109838,SH,DFND,1,109838,0,0,
IMPAX LABORATORIES INC,CMN,45256B101,3035,94789,SH,DFND,2,94789,0,0,
IMPAX LABORATORIES INC,CMN,45256B101,230,7190,SH,DFND,6,7190,0,0,
IMPERIAL OIL LTD,CMN,453038408,2482,74318,SH,DFND,1,74318,0,0,
IMPERIAL OIL LTD,CMN,453038408,5741,171880,SH,DFND,2,171287,0,593,
IMPERIAL OIL LTD,CMN,453038408,31148,932563,SH,DFND,3,932563,0,0,
IMPERVA INC,CMN,45321L100,654,12956,SH,DFND,1,12956,0,0,
IMPERVA INC,CMN,45321L100,232,4600,SH,DFND,1,4600,0,0,Put
IMPERVA INC,CMN,45321L100,126,2500,SH,DFND,1,2500,0,0,Call
IMPERVA INC,CMN,45321L100,1095,21679,SH,DFND,2,21679,0,0,
IMS HEALTH HLDGS INC,CMN,44970B109,20122,757878,SH,DFND,1,757878,0,0,
IMS HEALTH HLDGS INC,CMN,44970B109,4112,154896,SH,DFND,2,152735,0,2161,
INC RESH HLDGS INC,CMN,45329R109,2912,70668,SH,DFND,1,70668,0,0,
INCONTACT INC,CMN,45336E109,2777,312328,SH,DFND,1,312328,0,0,
INCYTE CORP,CNV,45337CAN2,110,70000,PRN,DFND,1,70000,0,0,
INCYTE CORP,CMN,45337C102,52760,728022,SH,DFND,1,728022,0,0,
INCYTE CORP,CMN,45337C102,15219,210000,SH,DFND,1,210000,0,0,Put
INCYTE CORP,CMN,45337C102,15219,210000,SH,DFND,1,210000,0,0,Call
INCYTE CORP,CMN,45337C102,21853,301548,SH,DFND,2,265891,0,35657,
INCYTE CORP,CMN,45337C102,143,1968,SH,DFND,6,1968,0,0,
INCYTE CORP,CMN,45337C102,272,3752,SH,OTR,"6,2",0,3752,0,
INDEPENDENCE RLTY TR INC,CMN,45378A106,125,17622,SH,DFND,1,17622,0,0,
INDEPENDENT BANK CORP MASS,CMN,453836108,852,18545,SH,DFND,1,18545,0,0,
INDEPENDENT BANK CORP MASS,CMN,453836108,41058,893336,SH,DFND,2,842813,0,50523,
INDEPENDENT BANK CORP MICH,CMN,453838609,339,23314,SH,DFND,1,23314,0,0,
INDEPENDENT BK GROUP INC,CMN,45384B106,9323,340263,SH,DFND,2,320265,0,19998,
INFINERA CORPORATION,CNV,45667GAB9,288,202000,PRN,DFND,1,202000,0,0,
INFINERA CORPORATION,CMN,45667G103,3704,230625,SH,DFND,1,230625,0,0,
INFINERA CORPORATION,CMN,45667G103,806,50200,SH,DFND,1,50200,0,0,Put
INFINERA CORPORATION,CMN,45667G103,549,34200,SH,DFND,1,34200,0,0,Call
INFINERA CORPORATION,CMN,45667G103,1122,69857,SH,DFND,2,69857,0,0,
INFINITY PHARMACEUTICALS INC,CMN,45665G303,1000,189715,SH,DFND,1,189715,0,0,
INFINITY PHARMACEUTICALS INC,CMN,45665G303,390,74000,SH,DFND,1,74000,0,0,Put
INFINITY PHARMACEUTICALS INC,CMN,45665G303,390,74000,SH,DFND,1,74000,0,0,Call
INFINITY PHARMACEUTICALS INC,CMN,45665G303,7607,1443530,SH,DFND,2,1363737,0,79793,
INFINITY PPTY & CAS CORP,CMN,45665Q103,1230,15279,SH,DFND,1,15279,0,0,
INFOBLOX INC,CMN,45672H104,2863,167451,SH,DFND,1,167451,0,0,
INFOBLOX INC,CMN,45672H104,2538,148393,SH,DFND,2,148393,0,0,
INFORMATION SERVICES GROUP I,CMN,45675Y104,186,47284,SH,DFND,1,47284,0,0,
INFOSONICS CORP,CMN,456784107,16,17308,SH,DFND,1,17308,0,0,
INFOSYS LTD,CMN,456788108,5479,288070,SH,DFND,1,205306,0,82764,
INFOSYS LTD,CMN,456788108,860,45200,SH,DFND,1,45200,0,0,Put
INFOSYS LTD,CMN,456788108,862,45300,SH,DFND,1,45300,0,0,Call
INFOSYS LTD,CMN,456788108,52720,2771793,SH,DFND,2,2771793,0,0,
INFRAREIT INC,CMN,45685L100,744,43625,SH,DFND,1,43625,0,0,
ING GROEP N V,CNV,456837AF0,5543,6050000,PRN,DFND,1,6050000,0,0,
ING GROEP N V,CMN,456837103,402,33667,SH,DFND,1,24388,0,9279,
ING GROEP N V,CNV,456837AE3,11157,11925000,PRN,DFND,2,9050000,0,2875000,
ING GROEP N V,CNV,456837AF0,30076,32825000,PRN,DFND,2,32200000,0,625000,
ING GROEP N V,CMN,456837103,12690,1063706,SH,DFND,2,1063706,0,0,
ING GROEP N V,CNV,456837AF0,2356,2571000,PRN,DFND,3,2571000,0,0,
ING GROEP N V,CMN,456837103,267,22345,SH,DFND,6,22345,0,0,
ING GROEP N V,CNV,456837AF0,1329,1450000,PRN,OTR,"6,2",0,1450000,0,
ING GROEP N V,CNV,456837AE3,1427,1525000,PRN,OTR,"6,2",0,1525000,0,
INGERSOLL-RAND PLC,CMN,G47791101,25812,416248,SH,DFND,1,416046,0,202,
INGERSOLL-RAND PLC,CMN,G47791101,695,11200,SH,DFND,1,11200,0,0,Call
INGERSOLL-RAND PLC,CMN,G47791101,502,8100,SH,DFND,1,8100,0,0,Put
INGERSOLL-RAND PLC,CMN,G47791101,210758,3398773,SH,DFND,2,3369170,0,29603,
INGERSOLL-RAND PLC,CMN,G47791101,588,9486,SH,DFND,6,9486,0,0,
INGLES MKTS INC,CMN,457030104,1106,29492,SH,DFND,1,29492,0,0,
INGLES MKTS INC,CMN,457030104,506,13502,SH,DFND,2,13502,0,0,
INGRAM MICRO INC,CMN,457153104,52587,1464407,SH,DFND,1,1464407,0,0,
INGRAM MICRO INC,CMN,457153104,6179,172056,SH,DFND,2,172056,0,0,
INGREDION INC,CMN,457187102,65746,615655,SH,DFND,1,615655,0,0,
INGREDION INC,CMN,457187102,6653,62301,SH,DFND,2,62301,0,0,
INGREDION INC,CMN,457187102,1599,14977,SH,DFND,6,14977,0,0,
INNERWORKINGS INC,CMN,45773Y105,634,79806,SH,DFND,1,79806,0,0,
INNODATA INC,CMN,457642205,139,61576,SH,DFND,1,61576,0,0,
INNOPHOS HOLDINGS INC,CMN,45774N108,1865,60325,SH,DFND,1,60325,0,0,
INNOPHOS HOLDINGS INC,CMN,45774N108,3447,111518,SH,DFND,2,111518,0,0,
INNOSPEC INC,CMN,45768S105,1473,33974,SH,DFND,1,33974,0,0,
INNOVIVA INC,CMN,45781M101,1514,120260,SH,DFND,1,120260,0,0,
INNOVIVA INC,CMN,45781M101,355,28158,SH,DFND,2,28158,0,0,
INOGEN INC,CMN,45780L104,2246,49939,SH,DFND,1,49939,0,0,
INOGEN INC,CMN,45780L104,1529,34000,SH,DFND,1,34000,0,0,Call
INOGEN INC,CMN,45780L104,1529,34000,SH,DFND,1,34000,0,0,Put
INOGEN INC,CMN,45780L104,1231,27359,SH,DFND,2,27359,0,0,
INOTEK PHARMACEUTICALS CORP,CMN,45780V102,343,46397,SH,DFND,1,46397,0,0,
INOVALON HLDGS INC,CMN,45781D101,1005,54249,SH,DFND,1,26174,0,28075,
INOVALON HLDGS INC,CMN,45781D101,3868,208854,SH,DFND,2,208854,0,0,
INOVIO PHARMACEUTICALS INC,CMN,45773H201,321,36830,SH,DFND,1,36830,0,0,
INPHI CORP,CMN,45772F107,338,10138,SH,DFND,1,10138,0,0,
INPHI CORP,CMN,45772F107,2293,68772,SH,DFND,2,68772,0,0,
INSIGHT ENTERPRISES INC,CMN,45765U103,634,22126,SH,DFND,1,22126,0,0,
INSIGHT ENTERPRISES INC,CMN,45765U103,4599,160578,SH,DFND,2,160578,0,0,
INSIGNIA SYS INC,CMN,45765Y105,41,14247,SH,DFND,1,14247,0,0,
INSMED INC,CMN,457669307,884,69768,SH,DFND,1,69768,0,0,
INSMED INC,CMN,457669307,754,59500,SH,DFND,1,59500,0,0,Call
INSMED INC,CMN,457669307,754,59500,SH,DFND,1,59500,0,0,Put
INSPERITY INC,CMN,45778Q107,3815,73743,SH,DFND,1,73743,0,0,
INSPERITY INC,CMN,45778Q107,3063,59219,SH,DFND,2,59219,0,0,
INSTALLED BLDG PRODS INC,CMN,45780R101,201,7571,SH,DFND,1,7571,0,0,
INSTEEL INDUSTRIES INC,CMN,45774W108,302,9870,SH,DFND,1,9870,0,0,
INSTEEL INDUSTRIES INC,CMN,45774W108,308,10063,SH,DFND,6,10063,0,0,
INSULET CORP,CNV,45784PAD3,396,409000,PRN,DFND,1,409000,0,0,
INSULET CORP,CMN,45784P101,1475,44495,SH,DFND,1,44495,0,0,
INSULET CORP,CMN,45784P101,2487,75000,SH,DFND,1,75000,0,0,Put
INSULET CORP,CMN,45784P101,638,19238,SH,DFND,2,19238,0,0,
INSULET CORP,CMN,45784P101,219,6617,SH,DFND,6,6617,0,0,
INSYS THERAPEUTICS INC NEW,CMN,45824V209,3516,219912,SH,DFND,1,219912,0,0,
INSYS THERAPEUTICS INC NEW,CMN,45824V209,795,49700,SH,DFND,1,49700,0,0,Call
INSYS THERAPEUTICS INC NEW,CMN,45824V209,2939,183800,SH,DFND,1,183800,0,0,Put
INSYS THERAPEUTICS INC NEW,CMN,45824V209,410,25619,SH,DFND,2,25619,0,0,
INTEGRA LIFESCIENCES HLDGS C,CMN,457985208,5338,79243,SH,DFND,1,79243,0,0,
INTEGRA LIFESCIENCES HLDGS C,CMN,457985208,41684,618819,SH,DFND,2,584334,0,34485,
INTEGRATED DEVICE TECHNOLOGY,CMN,458118106,31737,1552685,SH,DFND,1,1552685,0,0,
INTEGRATED DEVICE TECHNOLOGY,CMN,458118106,123,6000,SH,DFND,1,6000,0,0,Put
INTEGRATED DEVICE TECHNOLOGY,CMN,458118106,619,30300,SH,DFND,1,30300,0,0,Call
INTEGRATED DEVICE TECHNOLOGY,CMN,458118106,1384,67710,SH,DFND,2,67710,0,0,
INTEGRATED ELECTRICAL SVC,CMN,45811E301,335,22850,SH,DFND,1,22850,0,0,
INTEL CORP,CNV,458140AF7,30,19000,PRN,DFND,1,19000,0,0,
INTEL CORP,CMN,458140100,308459,9535067,SH,DFND,1,7440332,0,2094735,
INTEL CORP,CMN,458140100,50673,1566400,SH,DFND,1,1566400,0,0,Put
INTEL CORP,CMN,458140100,92887,2871300,SH,DFND,1,2871300,0,0,Call
INTEL CORP,CNV,458140AD2,635,500000,PRN,DFND,2,500000,0,0,
INTEL CORP,CMN,458140100,390476,12070343,SH,DFND,2,12001141,0,69202,
INTEL CORP,CMN,458140100,28313,875223,SH,DFND,5,10050,0,865173,
INTEL CORP,CMN,458140100,4997,154462,SH,DFND,6,154462,0,0,
INTEL CORP,CMN,458140100,5117,158180,SH,OTR,"6,2",0,158180,0,
INTELIQUENT INC,CMN,45825N107,664,41385,SH,DFND,1,41385,0,0,
INTELLICHECK MOBILISA INC,CMN,45817G201,29,18058,SH,DFND,1,18058,0,0,
INTELLIGENT SYS CORP NEW,CMN,45816D100,97,28211,SH,DFND,1,28211,0,0,
INTELSAT S A,CMN,L5140P101,134,53171,SH,DFND,1,53171,0,0,
INTER PARFUMS INC,CMN,458334109,728,23569,SH,DFND,1,23569,0,0,
INTERACTIVE BROKERS GROUP IN,CMN,45841N107,11248,286065,SH,DFND,1,286065,0,0,
INTERACTIVE BROKERS GROUP IN,CMN,45841N107,916,23300,SH,DFND,1,23300,0,0,Call
INTERACTIVE BROKERS GROUP IN,CMN,45841N107,1769,45000,SH,DFND,1,45000,0,0,Put
INTERACTIVE BROKERS GROUP IN,CMN,45841N107,4348,110592,SH,DFND,2,110592,0,0,
INTERACTIVE INTELLIGENCE GRO,CMN,45841V109,510,14015,SH,DFND,1,14015,0,0,
INTERACTIVE INTELLIGENCE GRO,CMN,45841V109,322,8854,SH,DFND,6,8854,0,0,
INTERCEPT PHARMACEUTICALS IN,CMN,45845P108,3012,23445,SH,DFND,1,23445,0,0,
INTERCEPT PHARMACEUTICALS IN,CMN,45845P108,218,1700,SH,DFND,1,1700,0,0,Put
INTERCEPT PHARMACEUTICALS IN,CMN,45845P108,257,2000,SH,DFND,1,2000,0,0,Call
INTERCEPT PHARMACEUTICALS IN,CMN,45845P108,487,3789,SH,DFND,2,3789,0,0,
INTERCLOUD SYS INC,CMN,458488202,11,11366,SH,DFND,1,11366,0,0,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,68914,293075,SH,DFND,1,98296,0,194779,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,635,2700,SH,DFND,1,2700,0,0,Call
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,823,3500,SH,DFND,1,3500,0,0,Put
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,436806,1857643,SH,DFND,2,1587459,0,270184,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,75625,321616,SH,DFND,3,39,0,321577,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,4059,17262,SH,DFND,4,0,0,17262,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,20167,85765,SH,DFND,5,416,0,85349,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,2916,12401,SH,DFND,6,12401,0,0,
INTERCONTINENTAL EXCHANGE IN,CMN,45866F104,1450,6167,SH,OTR,"6,2",0,6167,0,
INTERCONTINENTAL HOTELS GROU,CMN,45857P509,445,10792,SH,DFND,1,3160,0,7632,
INTERCONTINENTAL HOTELS GROU,CMN,45857P509,3345,81040,SH,DFND,2,81040,0,0,
INTERCONTINENTAL HOTELS GROU,CMN,45857P509,315,7644,SH,DFND,6,7644,0,0,
INTERDIGITAL INC,CMN,45867G101,33764,606723,SH,DFND,1,606723,0,0,
INTERDIGITAL INC,CMN,45867G101,323,5800,SH,DFND,1,5800,0,0,Call
INTERDIGITAL INC,CMN,45867G101,173,3100,SH,DFND,1,3100,0,0,Put
INTERDIGITAL INC,CMN,45867G101,421,7571,SH,DFND,2,7571,0,0,
INTERDIGITAL INC,CMN,45867G101,389,6994,SH,DFND,6,6994,0,0,
INTERFACE INC,CMN,458665304,1369,73843,SH,DFND,1,73843,0,0,
INTERFACE INC,CMN,458665304,711,38329,SH,DFND,2,38329,0,0,
INTERFACE INC,CMN,458665304,212,11435,SH,DFND,6,11435,0,0,
INTERMOLECULAR INC,CMN,45882D109,38,15141,SH,DFND,1,15141,0,0,
INTERNAP CORP,CMN,45885A300,210,76955,SH,DFND,1,6915,0,70040,
INTERNAP CORP,CMN,45885A300,60,21876,SH,DFND,6,21876,0,0,
INTERNATIONAL BANCSHARES COR,CMN,459044103,201,8152,SH,DFND,1,8152,0,0,
INTERNATIONAL BANCSHARES COR,CMN,459044103,1270,51507,SH,DFND,2,51507,0,0,
INTERNATIONAL BUSINESS MACHS,CMN,459200101,254043,1677402,SH,DFND,1,1448628,0,228774,
INTERNATIONAL BUSINESS MACHS,CMN,459200101,104304,688700,SH,DFND,1,688700,0,0,Put
INTERNATIONAL BUSINESS MACHS,CMN,459200101,166807,1101400,SH,DFND,1,1101400,0,0,Call
INTERNATIONAL BUSINESS MACHS,CMN,459200101,170059,1122874,SH,DFND,2,1091827,0,31047,
INTERNATIONAL BUSINESS MACHS,CMN,459200101,495,3268,SH,DFND,3,3153,0,115,
INTERNATIONAL BUSINESS MACHS,CMN,459200101,2272,15000,SH,DFND,3,15000,0,0,Call
INTERNATIONAL BUSINESS MACHS,CMN,459200101,427,2817,SH,DFND,5,617,0,2200,
INTERNATIONAL BUSINESS MACHS,CMN,459200101,4269,28186,SH,DFND,6,28186,0,0,
INTERNATIONAL FLAVORS&FRAGRA,CMN,459506101,31282,274961,SH,DFND,1,254790,0,20171,
INTERNATIONAL FLAVORS&FRAGRA,CMN,459506101,125,1100,SH,DFND,1,1100,0,0,Put
INTERNATIONAL FLAVORS&FRAGRA,CMN,459506101,432,3800,SH,DFND,1,3800,0,0,Call
