nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,investmentDiscretion,otherManager,Sole,Shared,None,putCall
AVALONBAY CMNTYS INC,CMN,053484101,527969,4020474,SH,DFND,2,3938620,0,81854,
AVALONBAY CMNTYS INC,CMN,053484101,2698,20543,SH,OTR,"6,2",0,20543,0,
AVANIR PHARMACEUTICALS INC,CMN,05348P401,5661,1542516,SH,DFND,1,1542516,0,0,
AVANIR PHARMACEUTICALS INC,CMN,05348P401,3150,858400,SH,DFND,1,858400,0,0,Call
AVANIR PHARMACEUTICALS INC,CMN,05348P401,2307,628500,SH,DFND,1,628500,0,0,Put
AVANIR PHARMACEUTICALS INC,CMN,05348P401,41,11166,SH,DFND,2,11166,0,0,
AVEO PHARMACEUTICALS INC,CMN,053588109,329,220384,SH,DFND,1,220384,0,0,
AVERY DENNISON CORP,CMN,053611109,44174,871805,SH,DFND,1,871805,0,0,
AVERY DENNISON CORP,CMN,053611109,22438,442831,SH,DFND,2,442831,0,0,
AVG TECHNOLOGIES N V,CMN,N07831105,1049,50062,SH,DFND,1,50062,0,0,
AVG TECHNOLOGIES N V,CMN,N07831105,2644,126127,SH,DFND,2,126127,0,0,
AVIAT NETWORKS INC,CMN,05366Y102,120,75752,SH,DFND,1,75752,0,0,
AVIS BUDGET GROUP,CMN,053774105,1216,24962,SH,DFND,1,24812,0,150,
AVIS BUDGET GROUP,CNV,053774AB1,605,200000,PRN,DFND,1,200000,0,0,
AVIS BUDGET GROUP,CMN,053774105,8951,183800,SH,DFND,1,183800,0,0,Put
AVIS BUDGET GROUP,CMN,053774105,6424,131900,SH,DFND,1,131900,0,0,Call
AVIS BUDGET GROUP,CMN,053774105,1208,24814,SH,DFND,2,24814,0,0,
AVISTA CORP,CMN,05379B107,644,21019,SH,DFND,1,21019,0,0,
AVISTA CORP,CMN,05379B107,1075,35073,SH,DFND,2,35073,0,0,
AVIV REIT INC MD,CMN,05381L101,1176,48101,SH,DFND,1,48101,0,0,
AVIV REIT INC MD,CMN,05381L101,23431,958338,SH,DFND,2,958338,0,0,
AVIVA PLC,CMN,05382A104,4143,258592,SH,DFND,2,258592,0,0,
AVNET INC,CMN,053807103,13952,299840,SH,DFND,1,299840,0,0,
AVNET INC,CMN,053807103,98,2100,SH,DFND,1,2100,0,0,Call
AVNET INC,CMN,053807103,4082,87724,SH,DFND,2,87724,0,0,
AVON PRODS INC,CMN,054303102,11969,817563,SH,DFND,1,817563,0,0,
AVON PRODS INC,CMN,054303102,2408,164500,SH,DFND,1,164500,0,0,Put
AVON PRODS INC,CMN,054303102,10604,724300,SH,DFND,1,724300,0,0,Call
AVON PRODS INC,CMN,054303102,2374,162154,SH,DFND,2,162154,0,0,
AVX CORP NEW,CMN,002444107,222,16852,SH,DFND,1,16852,0,0,
AVX CORP NEW,CMN,002444107,682,51712,SH,DFND,2,51712,0,0,
AXCELIS TECHNOLOGIES INC,CMN,054540109,300,139465,SH,DFND,1,139465,0,0,
AXIALL CORP,CMN,05463D100,3214,71556,SH,DFND,1,39387,0,32169,
AXIALL CORP,CMN,05463D100,988,22000,SH,DFND,1,22000,0,0,Call
AXIALL CORP,CMN,05463D100,620,13800,SH,DFND,1,13800,0,0,Put
AXIALL CORP,CMN,05463D100,32182,716424,SH,DFND,2,702160,0,14264,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,7766,169386,SH,DFND,1,169386,0,0,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,8973,195713,SH,DFND,2,194604,0,1109,
AXIS CAPITAL HOLDINGS LTD,CMN,G0692U109,93,2024,SH,OTR,"6,2",0,2024,0,
AXOGEN INC,CMN,05463X106,315,103295,SH,DFND,1,103295,0,0,
AXT INC,CMN,00246W103,23,10440,SH,DFND,1,10440,0,0,
AZZ INC,CMN,002474104,1203,26930,SH,DFND,1,26930,0,0,
B & G FOODS INC NEW,CMN,05508R106,702,23298,SH,DFND,1,23298,0,0,
B & G FOODS INC NEW,CMN,05508R106,72,2400,SH,DFND,1,2400,0,0,Call
B & G FOODS INC NEW,CMN,05508R106,117,3900,SH,DFND,1,3900,0,0,Put
B2GOLD CORP,CMN,11777Q209,720,267514,SH,DFND,1,267514,0,0,
B2GOLD CORP,CMN,11777Q209,509,189300,SH,DFND,2,189300,0,0,
B2GOLD CORP,CMN,11777Q209,1447,537882,SH,DFND,3,537882,0,0,
BABCOCK & WILCOX CO NEW,CMN,05615F102,4583,138038,SH,DFND,1,118538,0,19500,
BABCOCK & WILCOX CO NEW,CMN,05615F102,4700,141566,SH,DFND,2,141566,0,0,
BADGER METER INC,CMN,056525108,7111,129051,SH,DFND,1,129051,0,0,
BAIDU INC,CMN,056752108,59219,388910,SH,DFND,1,388129,0,781,
BAIDU INC,CMN,056752108,87738,576200,SH,DFND,1,576200,0,0,Put
BAIDU INC,CMN,056752108,169903,1115800,SH,DFND,1,1115800,0,0,Call
BAIDU INC,CMN,056752108,875,5744,SH,DFND,2,5744,0,0,
BAIDU INC,CMN,056752108,20541,134900,SH,DFND,3,131900,0,3000,
BAIDU INC,CMN,056752108,841,5520,SH,DFND,7,5520,0,0,
BAKER HUGHES INC,CMN,057224107,67940,1044915,SH,DFND,1,1026844,0,18071,
BAKER HUGHES INC,CMN,057224107,63147,971200,SH,DFND,1,971200,0,0,Put
BAKER HUGHES INC,CMN,057224107,121386,1866900,SH,DFND,1,1866900,0,0,Call
BAKER HUGHES INC,CMN,057224107,31634,486531,SH,DFND,2,430565,0,55966,
BAKER HUGHES INC,CMN,057224107,1926,29629,SH,OTR,"6,2",0,29629,0,
BAKER HUGHES INC,CMN,057224107,298,4590,SH,DFND,7,4590,0,0,
BALCHEM CORP,CMN,057665200,1203,23081,SH,DFND,1,23081,0,0,
BALCHEM CORP,CMN,057665200,351,6732,SH,DFND,2,6732,0,0,
BALL CORP,CMN,058498106,21675,395461,SH,DFND,1,395461,0,0,
BALL CORP,CMN,058498106,2782,50763,SH,DFND,2,50763,0,0,
BALLY TECHNOLOGIES INC,CMN,05874B107,8314,125464,SH,DFND,1,125464,0,0,
BALLY TECHNOLOGIES INC,CMN,05874B107,245,3700,SH,DFND,1,3700,0,0,Put
BALLY TECHNOLOGIES INC,CMN,05874B107,424,6400,SH,DFND,1,6400,0,0,Call
BALLY TECHNOLOGIES INC,CMN,05874B107,1255,18932,SH,DFND,2,18932,0,0,
BALTIC TRADING LIMITED,CMN,Y0553W103,377,59815,SH,DFND,1,59815,0,0,
BANCFIRST CORP,CMN,05945F103,416,7348,SH,DFND,1,7348,0,0,
BANCFIRST CORP,CMN,05945F103,864,15258,SH,DFND,2,15258,0,0,
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,2937,244507,SH,DFND,1,99845,0,144662,
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,6005,500000,SH,DFND,1,500000,0,0,Put
BANCO BILBAO VIZCAYA ARGENTA,CMN,05946K101,12324,1026110,SH,DFND,2,1026110,0,0,
BANCO BRADESCO S A,CMN,059460303,6355,464908,SH,DFND,1,463400,0,1508,
BANCO BRADESCO S A,CMN,059460303,2668,195200,SH,DFND,1,195200,0,0,Call
BANCO BRADESCO S A,CMN,059460303,18374,1344100,SH,DFND,1,1344100,0,0,Put
BANCO BRADESCO S A,CMN,059460303,6672,488078,SH,DFND,2,488078,0,0,
BANCO BRADESCO S A,CMN,059460303,19752,1444951,SH,DFND,3,1444951,0,0,
BANCO BRADESCO S A,CMN,059460402,236,15874,SH,DFND,3,15874,0,0,
BANCO DE CHILE,CMN,059520106,344,4572,SH,DFND,1,4556,0,16,
BANCO DE CHILE,CMN,059520106,3965,52666,SH,DFND,2,52666,0,0,
BANCO DE CHILE,CMN,059520106,376,4989,SH,DFND,3,4989,0,0,
BANCO MACRO SA,CMN,05961W105,707,25102,SH,DFND,1,25102,0,0,
BANCO SANTANDER BRASIL S A,CMN,05967A107,1672,300238,SH,DFND,1,300238,0,0,
BANCO SANTANDER BRASIL S A,CMN,05967A107,544,97660,SH,DFND,2,97660,0,0,
BANCO SANTANDER CHILE NEW,CMN,05965X109,820,34965,SH,DFND,2,34965,0,0,
BANCO SANTANDER CHILE NEW,CMN,05965X109,3918,167156,SH,DFND,3,167156,0,0,
BANCO SANTANDER SA,CMN,05964H105,799,83448,SH,DFND,1,68974,0,14474,
BANCO SANTANDER SA,CMN,05964H105,2896,302300,SH,DFND,1,302300,0,0,Call
BANCO SANTANDER SA,CMN,05964H105,2650,276600,SH,DFND,1,276600,0,0,Put
BANCO SANTANDER SA,CMN,05964H105,18503,1931427,SH,DFND,2,1931427,0,0,
BANCO SANTANDER SA,CMN,05964H105,365,38088,SH,DFND,3,0,0,38088,
BANCOLOMBIA S A,CMN,05968L102,265,4690,SH,DFND,1,4690,0,0,
BANCOLOMBIA S A,CMN,05968L102,1579,27956,SH,DFND,2,27956,0,0,
BANCOLOMBIA S A,CMN,05968L102,7135,126334,SH,DFND,3,126334,0,0,
BANCORPSOUTH INC,CMN,059692103,5295,212124,SH,DFND,1,208975,0,3149,
BANCORPSOUTH INC,CMN,059692103,74899,3000764,SH,DFND,2,2834313,0,166451,
BANK HAWAII CORP,CMN,062540109,4727,77995,SH,DFND,1,77995,0,0,
BANK HAWAII CORP,CMN,062540109,1055,17411,SH,DFND,2,17411,0,0,
BANK MONTREAL QUE,CMN,063671101,6518,97268,SH,DFND,1,96764,0,504,
BANK MONTREAL QUE,CMN,063671101,4021,60000,SH,DFND,1,60000,0,0,Put
BANK MONTREAL QUE,CMN,063671101,10052,150000,SH,DFND,1,150000,0,0,Call
BANK MONTREAL QUE,CMN,063671101,17615,262871,SH,DFND,2,262871,0,0,
BANK MONTREAL QUE,CMN,063671101,55934,834705,SH,DFND,3,834705,0,0,
BANK MUTUAL CORP NEW,CMN,063750103,80,12599,SH,DFND,1,12599,0,0,
BANK N S HALIFAX,CMN,064149107,222,3822,SH,DFND,1,3822,0,0,
BANK N S HALIFAX,CMN,064149107,6620,114100,SH,DFND,1,114100,0,0,Put
BANK N S HALIFAX,CMN,064149107,3853,66400,SH,DFND,1,66400,0,0,Call
BANK N S HALIFAX,CMN,064149107,26001,448145,SH,DFND,2,448145,0,0,
BANK N S HALIFAX,CMN,064149107,59310,1022242,SH,DFND,3,1022242,0,0,
BANK NEW YORK MELLON CORP,CMN,064058100,93493,2649282,SH,DFND,1,2562356,0,86926,
BANK NEW YORK MELLON CORP,CMN,064058100,18566,526100,SH,DFND,1,526100,0,0,Put
BANK NEW YORK MELLON CORP,CMN,064058100,22226,629800,SH,DFND,1,629800,0,0,Call
BANK NEW YORK MELLON CORP,CMN,064058100,30596,866993,SH,DFND,2,866993,0,0,
BANK OF AMERICA CORPORATION,CMN,060505104,671422,39036146,SH,DFND,1,32314296,0,6721850,
BANK OF AMERICA CORPORATION,WTS,060505153,221,244734,SH,DFND,1,244734,0,0,
BANK OF AMERICA CORPORATION,CMN,060505682,8829,7716,SH,DFND,1,7716,0,0,
BANK OF AMERICA CORPORATION,CMN,060505104,220378,12812700,SH,DFND,1,12812700,0,0,Call
BANK OF AMERICA CORPORATION,CMN,060505104,191365,11125900,SH,DFND,1,11125900,0,0,Put
BANK OF AMERICA CORPORATION,CMN,060505104,625486,36365443,SH,DFND,2,35566887,0,798556,
BANK OF AMERICA CORPORATION,CMN,060505104,2953,171669,SH,DFND,3,31249,0,140420,
BANK OF AMERICA CORPORATION,CMN,060505104,296,17200,SH,DFND,4,0,0,17200,
BANK OF AMERICA CORPORATION,CMN,060505104,43063,2503685,SH,DFND,5,0,0,2503685,
BANK OF AMERICA CORPORATION,CMN,060505104,12098,703362,SH,OTR,"6,2",0,703362,0,
BANK OF AMERICA CORPORATION,CMN,060505104,2144,124639,SH,DFND,7,124639,0,0,
BANK OF THE OZARKS INC,CMN,063904106,2644,38845,SH,DFND,1,37309,0,1536,
BANK OF THE OZARKS INC,CMN,063904106,98448,1446486,SH,DFND,2,1365676,0,80810,
BANKFINANCIAL CORP,CMN,06643P104,263,26337,SH,DFND,1,26337,0,0,
BANKRATE INC DEL,CMN,06647F102,1926,113669,SH,DFND,1,111969,0,1700,
BANKRATE INC DEL,CMN,06647F102,633,37341,SH,DFND,2,37341,0,0,
BANKUNITED INC,CMN,06652K103,4323,124330,SH,DFND,1,124180,0,150,
BANKUNITED INC,CMN,06652K103,880,25299,SH,DFND,2,25299,0,0,
BANNER CORP,CMN,06652V208,402,9760,SH,DFND,1,8716,0,1044,
BANNER CORP,CMN,06652V208,41650,1010666,SH,DFND,2,955431,0,55235,
BARCLAYS BANK PLC,CMN,06739H776,964,37552,SH,DFND,1,152,0,37400,
BARCLAYS BANK PLC,CMN,06739H362,1297,49855,SH,DFND,1,44655,0,5200,
BARCLAYS BANK PLC,CMN,06739H305,2339,46363,SH,DFND,1,46363,0,0,
BARCLAYS BK PLC,CMN,06742E711,36244,859884,SH,DFND,1,859884,0,0,
BARCLAYS BK PLC,CMN,06740C519,5211,344170,SH,DFND,1,344170,0,0,
BARCLAYS BK PLC,CMN,06738C786,1099,45847,SH,DFND,1,45847,0,0,
BARCLAYS BK PLC,CMN,06739F101,3727,101281,SH,DFND,1,101281,0,0,
BARCLAYS BK PLC,CMN,06740C337,3981,26997,SH,DFND,1,26997,0,0,
BARCLAYS BK PLC,CMN,06742E711,118469,2810650,SH,DFND,1,2810650,0,0,Call
BARCLAYS BK PLC,CMN,06742E711,328844,7801750,SH,DFND,1,7801750,0,0,Put
BARCLAYS PLC,CMN,06738E204,1894,120633,SH,DFND,1,116839,0,3794,
BARCLAYS PLC,CMN,06738E204,1162,74000,SH,DFND,1,74000,0,0,Call
BARCLAYS PLC,CMN,06738E204,1094,69700,SH,DFND,1,69700,0,0,Put
BARCLAYS PLC,CMN,06738E204,9782,623031,SH,DFND,2,623031,0,0,
BARD C R INC,CMN,067383109,37598,254076,SH,DFND,1,254076,0,0,
BARD C R INC,CMN,067383109,9974,67400,SH,DFND,1,67400,0,0,Put
BARD C R INC,CMN,067383109,1376,9300,SH,DFND,1,9300,0,0,Call
BARD C R INC,CMN,067383109,440743,2978396,SH,DFND,2,2783325,0,195071,
BARD C R INC,CMN,067383109,2395,16186,SH,OTR,"6,2",0,16186,0,
BARNES & NOBLE INC,CMN,067774109,2210,105751,SH,DFND,1,105751,0,0,
BARNES & NOBLE INC,CMN,067774109,12975,620800,SH,DFND,1,620800,0,0,Call
BARNES & NOBLE INC,CMN,067774109,1129,54000,SH,DFND,1,54000,0,0,Put
BARNES & NOBLE INC,CMN,067774109,2368,113301,SH,DFND,2,113301,0,0,
BARNES GROUP INC,CMN,067806109,785,20412,SH,DFND,1,18918,0,1494,
BARNES GROUP INC,CMN,067806109,54558,1418184,SH,DFND,2,1339190,0,78994,
BARRACUDA NETWORKS INC,CMN,068323104,480,14130,SH,DFND,1,14130,0,0,
BARRETT BILL CORP,CMN,06846N104,3568,139363,SH,DFND,1,135863,0,3500,
BARRETT BILL CORP,CNV,06846NAA2,51,51000,PRN,DFND,1,51000,0,0,
BARRETT BILL CORP,CMN,06846N104,3163,123564,SH,DFND,2,123564,0,0,
BARRETT BUSINESS SERVICES IN,CMN,068463108,1985,33325,SH,DFND,1,33325,0,0,
BARRETT BUSINESS SERVICES IN,CMN,068463108,579,9717,SH,DFND,2,9717,0,0,
BARRICK GOLD CORP,CMN,067901108,67638,3793487,SH,DFND,1,3793487,0,0,
BARRICK GOLD CORP,CMN,067901108,37441,2099900,SH,DFND,1,2099900,0,0,Put
BARRICK GOLD CORP,CMN,067901108,53501,3000600,SH,DFND,1,3000600,0,0,Call
BARRICK GOLD CORP,CMN,067901108,9368,525422,SH,DFND,2,493210,0,32212,
BARRICK GOLD CORP,CMN,067901108,54642,3064588,SH,DFND,3,3064588,0,0,
BASIC ENERGY SVCS INC NEW,CMN,06985P100,2093,76351,SH,DFND,1,34051,0,42300,
BASIC ENERGY SVCS INC NEW,CMN,06985P100,614,22395,SH,DFND,2,22395,0,0,
BAXTER INTL INC,CMN,071813109,88131,1197753,SH,DFND,1,1071957,0,125796,
BAXTER INTL INC,CMN,071813109,32169,437200,SH,DFND,1,437200,0,0,Put
BAXTER INTL INC,CMN,071813109,77149,1048500,SH,DFND,1,1048500,0,0,Call
BAXTER INTL INC,CMN,071813109,39052,530745,SH,DFND,2,529985,0,760,
BAYLAKE CORP,CMN,072788102,217,17139,SH,DFND,1,17139,0,0,
BAYTEX ENERGY CORP,CMN,07317Q105,1086,26400,SH,DFND,2,26400,0,0,
BAYTEX ENERGY CORP,CMN,07317Q105,1754,42644,SH,DFND,3,42644,0,0,
BAZAARVOICE INC,CMN,073271108,237,32479,SH,DFND,1,32479,0,0,
BAZAARVOICE INC,CMN,073271108,75,10320,SH,DFND,2,10320,0,0,
BB&T CORP,CMN,054937107,61950,1542199,SH,DFND,1,1507679,0,34520,
BB&T CORP,CMN,054937107,17406,433300,SH,DFND,1,433300,0,0,Put
BB&T CORP,CMN,054937107,31381,781200,SH,DFND,1,781200,0,0,Call
BB&T CORP,CMN,054937107,26608,662385,SH,DFND,2,623566,0,38819,
BB&T CORP,CMN,054937107,1502,37402,SH,OTR,"6,2",0,37402,0,
BBCN BANCORP INC,CMN,073295107,2121,123731,SH,DFND,1,123731,0,0,
BBVA BANCO FRANCES S A,CMN,07329M100,180,21457,SH,DFND,1,21457,0,0,
BCE INC,CMN,05534B760,6604,153072,SH,DFND,1,152184,0,888,
BCE INC,CMN,05534B760,8495,196919,SH,DFND,2,196919,0,0,
BCE INC,CMN,05534B760,38774,898791,SH,DFND,3,898791,0,0,
BE AEROSPACE INC,CMN,073302101,23070,265809,SH,DFND,1,252609,0,13200,
BE AEROSPACE INC,CMN,073302101,1441,16600,SH,DFND,1,16600,0,0,Call
BE AEROSPACE INC,CMN,073302101,2664,30699,SH,DFND,2,30699,0,0,
BEACON ROOFING SUPPLY INC,CMN,073685109,3497,90452,SH,DFND,1,90452,0,0,
BEACON ROOFING SUPPLY INC,CMN,073685109,326,8441,SH,DFND,2,8441,0,0,
BEAM INC,CMN,073730103,26474,317819,SH,DFND,1,317819,0,0,
BEAM INC,CMN,073730103,12120,145500,SH,DFND,1,145500,0,0,Call
BEAM INC,CMN,073730103,92,1100,SH,DFND,1,1100,0,0,Put
BEAM INC,CMN,073730103,7226,86752,SH,DFND,2,86752,0,0,
BEAZER HOMES USA INC,CMN,07556Q881,5128,255390,SH,DFND,1,255390,0,0,
BEAZER HOMES USA INC,CMN,07556Q881,1835,91400,SH,DFND,1,91400,0,0,Call
BEAZER HOMES USA INC,CMN,07556Q881,1301,64800,SH,DFND,1,64800,0,0,Put
BEBE STORES INC,CMN,075571109,276,45095,SH,DFND,1,45095,0,0,
BEBE STORES INC,CMN,075571109,54,8800,SH,DFND,1,8800,0,0,Call
BEBE STORES INC,CMN,075571109,48,7900,SH,DFND,1,7900,0,0,Put
BEBE STORES INC,CMN,075571109,136,22184,SH,DFND,2,22184,0,0,
BECTON DICKINSON & CO,CMN,075887109,55012,469870,SH,DFND,1,464747,0,5123,
BECTON DICKINSON & CO,CMN,075887109,457,3900,SH,DFND,1,3900,0,0,Put
BECTON DICKINSON & CO,CMN,075887109,1850,15800,SH,DFND,1,15800,0,0,Call
BECTON DICKINSON & CO,CMN,075887109,74010,632130,SH,DFND,2,600822,0,31308,
BECTON DICKINSON & CO,CMN,075887109,383,3275,SH,DFND,4,0,0,3275,
BED BATH & BEYOND INC,CMN,075896100,58358,848231,SH,DFND,1,848139,0,92,
BED BATH & BEYOND INC,CMN,075896100,31593,459200,SH,DFND,1,459200,0,0,Put
BED BATH & BEYOND INC,CMN,075896100,11214,163000,SH,DFND,1,163000,0,0,Call
BED BATH & BEYOND INC,CMN,075896100,24431,355107,SH,DFND,2,348254,0,6853,
BELDEN INC,CMN,077454106,1023,14697,SH,DFND,1,14088,0,609,
BELDEN INC,CMN,077454106,41482,596008,SH,DFND,2,563320,0,32688,
BELLATRIX EXPLORATION LTD,CMN,078314101,1808,214500,SH,DFND,2,214500,0,0,
BELLATRIX EXPLORATION LTD,CMN,078314101,398,47194,SH,DFND,3,47194,0,0,
BEMIS INC,CMN,081437105,11315,288342,SH,DFND,1,255264,0,33078,
BEMIS INC,CMN,081437105,503,12812,SH,DFND,2,12812,0,0,
BENCHMARK ELECTRS INC,CMN,08160H101,1611,71104,SH,DFND,1,71104,0,0,
BENCHMARK ELECTRS INC,CMN,08160H101,6432,283973,SH,DFND,2,283973,0,0,
BENEFICIAL MUTUAL BANCORP IN,CMN,08173R104,442,33538,SH,DFND,1,33538,0,0,
BENEFITFOCUS INC,CMN,08180D106,534547,11380601,SH,DFND,1,11380601,0,0,
BERKLEY W R CORP,CMN,084423102,7995,192091,SH,DFND,1,186417,0,5674,
BERKLEY W R CORP,CMN,084423102,1544,37091,SH,DFND,2,37091,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,481093,3849670,SH,DFND,1,3432845,0,416825,
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,53395,285,SH,DFND,1,13,0,272,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,71370,571100,SH,DFND,1,571100,0,0,Call
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,68146,545300,SH,DFND,1,545300,0,0,Put
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,138451,1107875,SH,DFND,2,1107395,0,480,
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,3372,18,SH,DFND,2,18,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670108,749,4,SH,DFND,3,0,0,4,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,2047,16382,SH,DFND,6,16382,0,0,
BERKSHIRE HATHAWAY INC DEL,CMN,084670702,954,7631,SH,OTR,"6,2",0,7631,0,
BERKSHIRE HILLS BANCORP INC,CMN,084680107,491,18987,SH,DFND,1,18987,0,0,
BERRY PLASTICS GROUP INC,CMN,08579W103,8804,380286,SH,DFND,1,380047,0,239,
BEST BUY INC,CMN,086516101,24268,918900,SH,DFND,1,850181,0,68719,
BEST BUY INC,CMN,086516101,18101,685400,SH,DFND,1,685400,0,0,Put
BEST BUY INC,CMN,086516101,17803,674100,SH,DFND,1,674100,0,0,Call
BEST BUY INC,CMN,086516101,6729,254787,SH,DFND,2,254107,0,680,
BEST BUY INC,CMN,086516101,381,14438,SH,DFND,3,438,0,14000,
BGC PARTNERS INC,CMN,05541T101,2237,342101,SH,DFND,1,342101,0,0,
BGC PARTNERS INC,CNV,05541TAD3,366,345000,PRN,DFND,1,345000,0,0,
BGC PARTNERS INC,CMN,05541T101,2151,328921,SH,DFND,2,328921,0,0,
BHP BILLITON LTD,CMN,088606108,166673,2459390,SH,DFND,1,2450381,0,9009,
BHP BILLITON LTD,CMN,088606108,77292,1140500,SH,DFND,1,1140500,0,0,Put
BHP BILLITON LTD,CMN,088606108,36257,535000,SH,DFND,1,535000,0,0,Call
BHP BILLITON LTD,CMN,088606108,17918,264399,SH,DFND,2,264399,0,0,
BHP BILLITON LTD,CMN,088606108,88268,1302470,SH,DFND,3,1302470,0,0,
BHP BILLITON PLC,CMN,05545E209,295,4770,SH,DFND,1,2638,0,2132,
BHP BILLITON PLC,CMN,05545E209,11342,183639,SH,DFND,2,183639,0,0,
BIG 5 SPORTING GOODS CORP,CMN,08915P101,1646,102527,SH,DFND,1,102527,0,0,
BIG LOTS INC,CMN,089302103,7723,203924,SH,DFND,1,203924,0,0,
BIG LOTS INC,CMN,089302103,436,11500,SH,DFND,1,11500,0,0,Call
BIG LOTS INC,CMN,089302103,34,900,SH,DFND,1,900,0,0,Put
BIG LOTS INC,CMN,089302103,555,14657,SH,DFND,2,14657,0,0,
BIGLARI HLDGS INC,CMN,08986R101,523,1073,SH,DFND,1,1073,0,0,
BIO PATH HOLDINGS INC,CMN,09057N102,186,70345,SH,DFND,1,70345,0,0,
BIO RAD LABS INC,CMN,090572207,3451,26937,SH,DFND,1,26937,0,0,
BIO RAD LABS INC,CMN,090572207,230,1796,SH,DFND,2,1796,0,0,
BIO-REFERENCE LABS INC,CMN,09057G602,447,16148,SH,DFND,1,16148,0,0,
BIOAMBER INC,CMN,09072Q106,199,17433,SH,DFND,1,17433,0,0,
BIOCRYST PHARMACEUTICALS,CMN,09058V103,279,26341,SH,DFND,1,26341,0,0,
BIODEL INC,CMN,09064M204,316,115723,SH,DFND,1,115723,0,0,
BIODELIVERY SCIENCES INTL IN,CMN,09060J106,301,35615,SH,DFND,1,35615,0,0,
BIODELIVERY SCIENCES INTL IN,CMN,09060J106,127,15000,SH,DFND,1,15000,0,0,Call
BIOGEN IDEC INC,CMN,09062X103,204195,667588,SH,DFND,1,648861,0,18727,
BIOGEN IDEC INC,CMN,09062X103,56097,183400,SH,DFND,1,183400,0,0,Put
BIOGEN IDEC INC,CMN,09062X103,33676,110100,SH,DFND,1,110100,0,0,Call
BIOGEN IDEC INC,CMN,09062X103,170120,556185,SH,DFND,2,471891,0,84294,
BIOGEN IDEC INC,CMN,09062X103,1358,4439,SH,DFND,3,1,0,4438,
BIOGEN IDEC INC,CMN,09062X103,229,750,SH,DFND,4,0,0,750,
BIOGEN IDEC INC,CMN,09062X103,2474,8087,SH,OTR,"6,2",0,8087,0,
BIOLASE INC,CMN,090911108,25,10556,SH,DFND,1,10556,0,0,
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,17339,254206,SH,DFND,1,252440,0,1766,
BIOMARIN PHARMACEUTICAL INC,CNV,09061GAE1,959,875000,PRN,DFND,1,875000,0,0,
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,14883,218200,SH,DFND,1,218200,0,0,Put
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,2728,40000,SH,DFND,1,40000,0,0,Call
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,23194,340037,SH,DFND,2,327478,0,12559,
BIOMARIN PHARMACEUTICAL INC,CMN,09061G101,196,2871,SH,OTR,"6,2",0,2871,0,
BIOMED REALTY TRUST INC,CMN,09063H107,9539,465539,SH,DFND,1,465539,0,0,
BIOMED REALTY TRUST INC,CMN,09063H107,73276,3576184,SH,DFND,2,3576184,0,0,
BIOMED REALTY TRUST INC,CMN,09063H107,11,554,SH,OTR,"6,2",0,554,0,
BIOSCRIP INC,CMN,09069N108,181,25946,SH,DFND,1,25946,0,0,
BIOTA PHARMACEUTIALS INC,CMN,090694100,427,69808,SH,DFND,1,69808,0,0,
BIOTELEMETRY INC,CMN,090672106,158,15615,SH,DFND,1,15615,0,0,
BIOTIME INC,CMN,09066L105,227,69065,SH,DFND,1,69065,0,0,
BITAUTO HLDGS LTD,CMN,091727107,704,19637,SH,DFND,1,19637,0,0,
BITAUTO HLDGS LTD,CMN,091727107,1107,30900,SH,DFND,1,30900,0,0,Call
BITAUTO HLDGS LTD,CMN,091727107,1021,28500,SH,DFND,1,28500,0,0,Put
BITAUTO HLDGS LTD,CMN,091727107,33071,922741,SH,DFND,2,922741,0,0,
BJS RESTAURANTS INC,CMN,09180C106,270,8246,SH,DFND,1,8246,0,0,
BLACK DIAMOND INC,CMN,09202G101,14115,1154093,SH,DFND,2,1154093,0,0,
BLACK HILLS CORP,CMN,092113109,17367,301254,SH,DFND,1,300746,0,508,
BLACK HILLS CORP,CMN,092113109,28629,496604,SH,DFND,2,469627,0,26977,
BLACKBAUD INC,CMN,09227Q100,1880,60054,SH,DFND,1,60054,0,0,
BLACKBAUD INC,CMN,09227Q100,1411,45084,SH,DFND,2,45084,0,0,
BLACKBERRY LTD,CMN,09228F103,6055,749424,SH,DFND,1,749004,0,420,
BLACKBERRY LTD,CMN,09228F103,31910,3949300,SH,DFND,1,3949300,0,0,Call
